match_id,source_file,set_number,team,own_score,opp_score,h_score,v_score,first_touch,touch_quality,touch_quality_score,setter,settercall,settercall_desc,settercall_type,score_diff,score_stage,is_clutch,prev_attack_result,streak_flow,possession_num,point_type,own_rotation,opp_rotation,setter_front,attacker_rt_eff,is_repeat_route,consecutive_toss_count,attack_code,attack_zone,num_blockers,attack_between_blockers,attacker_name,attack_result,attacker_season_pct,ace_is_front,setter_number,setter_canonical,setter_name,attacker_rt_eff_missing,brier_score
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,1,0,0,0,Dig,+,2.0,MWC-2502,,,None,1,1,0,0,0,2.0,Breakpoint,1,1.0,0,52.41,0,1.0,LC,4,2.0,False,MWC-2522,#,52.41,1.0,2,우리카드_2,한태준,0,0.20496095056203129
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,2,1,1,2,Reception,#,3.0,MWC-2502,KA,A Quick,Middle,1,1,0,1,1,1.0,Sideout,1,6.0,0,45.2,0,1.0,P8,8,1.0,False,MWC-2599,#,45.2,1.0,2,우리카드_2,한태준,0,1.0441703818153794
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,4,2,2,4,Reception,-,0.0,MWC-2502,KB,B Quick,Middle,2,1,0,1,1,1.0,Sideout,6,5.0,0,52.13,0,1.0,XC,2,2.0,False,MWC-2520,#,52.13,1.0,2,우리카드_2,한태준,0,0.012424729492618015
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,6,3,3,6,Reception,-,0.0,MWC-2502,,,None,3,1,0,1,1,1.0,Sideout,5,4.0,0,1.0,1,2.0,XC,2,2.0,False,MWC-2520,#,52.13,1.0,2,우리카드_2,한태준,0,0.03202602504322086
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,7,3,3,7,Dig,+,2.0,MWC-2502,,,None,4,1,0,1,2,2.0,Breakpoint,4,4.0,1,1.0,0,1.0,P8,8,1.0,False,MWC-2522,#,52.41,0.0,2,우리카드_2,한태준,0,1.6864900242428282
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,8,3,3,8,Dig,#,3.0,MWC-2502,,,None,5,2,0,1,3,3.0,Breakpoint,4,4.0,1,1.0,0,1.0,LC,4,2.0,False,MWC-2599,!,45.2,0.0,2,우리카드_2,한태준,0,0.01284016309212742
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,8,3,3,8,Dig,!,1.0,MWC-2502,,,None,5,2,0,3,3,4.0,Breakpoint,4,4.0,1,1.0,0,1.0,P9,9,2.0,False,MWC-2520,#,52.13,0.0,2,우리카드_2,한태준,0,0.002687273114195731
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,9,4,4,9,Reception,#,3.0,MWC-2502,KB,B Quick,Middle,5,2,0,1,1,1.0,Sideout,4,3.0,1,1.0,1,2.0,P9,9,1.0,False,MWC-2520,#,52.13,0.0,2,우리카드_2,한태준,0,0.014370854709632511
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,10,4,4,10,Dig,+,2.0,MWC-2502,,,None,6,2,0,1,2,2.0,Breakpoint,3,3.0,1,52.31,0,1.0,XA,2,1.0,False,MWC-2501,#,52.31,0.0,2,우리카드_2,한태준,0,1.4726206778408886
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,11,7,7,11,Reception,!,1.0,MWC-2502,KA,A Quick,Middle,4,2,0,1,-2,1.0,Sideout,2,1.0,1,1.0,0,1.0,LC,4,2.0,False,MWC-2522,!,52.41,0.0,2,우리카드_2,한태준,0,0.09604943149608625
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,12,7,7,12,Reception,#,3.0,MWC-2502,KA,A Quick,Middle,5,2,0,3,1,1.0,Sideout,2,1.0,1,1.0,0,1.0,P9,9,2.0,False,MWC-2520,!,52.13,0.0,2,우리카드_2,한태준,0,0.003689839892662726
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,12,7,7,12,Dig,!,1.0,MWC-2502,,,None,5,2,0,3,1,2.0,Sideout,2,1.0,1,60.71,0,1.0,CB,4,1.0,False,MWC-2510,!,60.71,0.0,2,우리카드_2,한태준,0,1.2512572104547408
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,12,7,7,12,Dig,!,1.0,MWC-2502,,,None,5,2,0,3,1,3.0,Sideout,2,1.0,1,0.0,0,2.0,CA,3,0.0,False,MWC-2510,#,60.71,0.0,2,우리카드_2,한태준,0,0.4404341160471669
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,13,8,8,13,Reception,#,3.0,MWC-2502,KA,A Quick,Middle,5,2,0,1,1,1.0,Sideout,1,6.0,0,0.6666666666666666,0,1.0,LC,4,1.0,False,MWC-2522,#,52.41,1.0,2,우리카드_2,한태준,0,0.6997048770630846
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,14,10,10,14,Reception,-,0.0,MWC-2502,,,None,4,2,0,1,1,1.0,Sideout,6,5.0,0,0.8,0,1.0,XC,2,2.0,False,MWC-2520,#,52.13,1.0,2,우리카드_2,한태준,0,0.008216312819191888
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,15,11,11,15,Reception,+,2.0,MWC-2502,KB,B Quick,Middle,4,2,0,1,1,1.0,Sideout,5,4.0,0,0.5,0,1.0,LC,4,2.0,False,MWC-2599,#,45.2,1.0,2,우리카드_2,한태준,0,0.10353615212188966
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,16,12,12,16,Dig,+,2.0,MWC-2502,,,None,4,3,0,1,-1,2.0,Breakpoint,4,4.0,1,0.6666666666666666,1,2.0,LH,4,3.0,False,MWC-2599,=,45.2,0.0,2,우리카드_2,한태준,0,0.0004434502884908133
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,17,14,14,17,Reception,#,3.0,MWC-2502,KB,B Quick,Middle,3,3,0,2,-2,1.0,Sideout,3,2.0,1,0.8333333333333334,0,1.0,P9,9,2.0,False,MWC-2520,-,52.13,0.0,2,우리카드_2,한태준,0,0.0019257431115136097
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,18,14,14,18,Reception,-,0.0,MWC-2502,,,None,4,3,0,3,1,1.0,Sideout,3,2.0,1,1.0,0,1.0,CO,3,2.0,False,MWC-2501,-,52.31,0.0,2,우리카드_2,한태준,0,0.3388364951053201
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,18,16,16,18,Reception,#,3.0,MWC-2502,KA,A Quick,Middle,2,3,0,3,-2,1.0,Sideout,2,1.0,1,0.8,0,1.0,LC,4,2.0,False,MWC-2522,-,52.41,0.0,2,우리카드_2,한태준,0,0.1521522353376397
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,18,16,16,18,Dig,+,2.0,MWC-2502,,,None,2,3,0,3,-2,3.0,Sideout,2,1.0,1,0.7142857142857143,0,1.0,P9,9,2.0,False,MWC-2520,=,52.13,0.0,2,우리카드_2,한태준,0,0.0013451569345629061
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,19,16,16,19,Reception,#,3.0,MWC-2502,KA,A Quick,Middle,3,3,0,2,1,1.0,Sideout,2,1.0,1,0.5,0,1.0,CA,3,1.0,False,MWC-2510,-,60.71,0.0,2,우리카드_2,한태준,0,0.059520756719333094
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,19,16,16,19,Dig,#,3.0,MWC-2502,,,None,3,3,0,3,1,3.0,Sideout,2,1.0,1,0.6666666666666666,0,1.0,LC,4,2.0,False,MWC-2522,#,52.41,0.0,2,우리카드_2,한태준,0,0.03132132997642392
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,20,16,16,20,Dig,!,1.0,MWC-2502,,,None,4,4,0,1,2,3.0,Breakpoint,1,1.0,0,0.3333333333333333,0,1.0,CA,3,1.0,False,MWC-2510,#,60.71,1.0,2,우리카드_2,한태준,0,0.3488026688199978
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,22,16,16,22,Freeball,+,2.0,MWC-2502,,,None,6,4,0,1,4,1.0,Breakpoint,1,1.0,0,0.5555555555555556,0,1.0,XC,2,1.0,False,MWC-2520,#,52.13,1.0,2,우리카드_2,한태준,0,0.005946309909579981
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,23,17,17,23,Reception,-,0.0,MWC-2502,,,None,6,4,0,1,1,1.0,Sideout,1,6.0,0,0.6,1,2.0,XH,2,1.0,False,MWC-2520,#,52.13,1.0,2,우리카드_2,한태준,0,0.025130572343712892
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,1,우리카드,24,20,20,24,Reception,-,0.0,MWC-2502,,,None,4,4,0,1,1,1.0,Sideout,6,5.0,0,0.5833333333333334,1,3.0,XH,2,2.0,False,MWC-2520,#,52.13,1.0,2,우리카드_2,한태준,0,0.007713764966676102
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,1,1,1,1,Reception,-,0.0,MWC-2502,,,None,0,1,0,1,-1,1.0,Sideout,2,1.0,1,0.625,0,1.0,LC,4,2.0,False,MWC-2522,#,52.41,0.0,2,우리카드_2,한태준,0,0.014494322587807008
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,3,2,2,3,Reception,#,3.0,MWC-2502,KA,A Quick,Middle,1,1,0,1,1,1.0,Sideout,1,6.0,0,0.6153846153846154,0,1.0,XC,2,2.0,False,MWC-2520,#,52.13,1.0,2,우리카드_2,한태준,0,0.004485998954075854
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,5,3,3,5,Reception,-,0.0,MWC-2502,,,None,2,1,0,1,1,1.0,Sideout,6,5.0,0,0.5,0,1.0,LC,4,1.0,False,MWC-2599,#,45.2,1.0,2,우리카드_2,한태준,0,0.004603449250319122
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,5,5,5,5,Reception,-,0.0,MWC-2502,,,None,0,1,0,1,-2,1.0,Sideout,5,4.0,0,0.6,1,2.0,LC,4,2.0,False,MWC-2599,=,45.2,1.0,2,우리카드_2,한태준,0,0.0009296990164399937
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,7,6,6,7,Reception,+,2.0,MWC-2502,KA,A Quick,Middle,1,1,0,2,1,1.0,Sideout,4,3.0,1,0.5,0,1.0,CA,3,1.0,False,MWC-2501,-,52.31,0.0,2,우리카드_2,한태준,0,0.10096775584007081
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,7,6,6,7,Dig,+,2.0,MWC-2502,,,None,1,1,0,3,1,3.0,Sideout,4,3.0,1,0.6428571428571429,0,1.0,P9,9,2.0,False,MWC-2520,#,52.13,0.0,2,우리카드_2,한태준,0,0.0006282504758632205
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,8,6,6,8,Dig,#,3.0,MWC-2502,,,None,2,2,0,1,2,2.0,Breakpoint,3,3.0,1,0.6,0,1.0,LC,4,1.0,False,MWC-2522,-,52.41,0.0,2,우리카드_2,한태준,0,0.02947800413037058
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,8,7,7,8,Dig,+,2.0,MWC-2502,,,None,1,2,0,3,-1,2.0,Breakpoint,3,3.0,1,0.5454545454545454,1,2.0,LH,4,3.0,False,MWC-2522,/,52.41,0.0,2,우리카드_2,한태준,0,0.0008847245533142362
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,8,8,8,8,Reception,-,0.0,MWC-2502,,,None,0,2,0,2,-2,1.0,Sideout,3,2.0,1,0.6875,0,1.0,PR,9,2.0,False,MWC-2520,=,52.13,0.0,2,우리카드_2,한태준,0,0.0005436237791723807
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,9,8,8,9,Reception,+,2.0,MWC-2502,KA,A Quick,Middle,1,2,0,2,1,1.0,Sideout,3,2.0,1,0.5,0,1.0,LC,4,2.0,False,MWC-2522,#,52.41,0.0,2,우리카드_2,한태준,0,0.04604710644584019
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,12,8,8,12,Dig,+,2.0,MWC-2502,,,None,4,2,0,1,4,2.0,Breakpoint,2,2.0,1,0.5384615384615384,1,2.0,LH,4,2.0,False,MWC-2522,#,52.41,0.0,2,우리카드_2,한태준,0,0.0012796163601392835
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,12,9,9,12,Freeball,+,2.0,MWC-2502,,,None,3,2,0,1,-1,3.0,Breakpoint,2,2.0,1,0.4,1,1.0,CB,4,1.0,False,MWC-2510,=,60.71,0.0,2,우리카드_2,한태준,0,0.1379506498682505
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,13,9,9,13,Reception,-,0.0,MWC-2502,KL,Shifted to 4,Shift,4,2,0,2,1,1.0,Sideout,2,1.0,1,0.5714285714285714,1,1.0,LC,4,2.0,False,MWC-2522,#,52.41,0.0,2,우리카드_2,한태준,0,0.00046451450673403886
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,14,10,10,14,Reception,#,3.0,MWC-2502,KA,A Quick,Middle,4,2,0,1,1,1.0,Sideout,1,6.0,0,0.5,0,1.0,P8,8,1.0,False,MWC-2599,#,45.2,1.0,2,우리카드_2,한태준,0,1.008720471437821
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,16,11,11,16,Reception,!,1.0,MWC-2502,KE,"pass to 3a, 2c",Other,5,3,0,1,1,1.0,Sideout,6,5.0,0,0.3333333333333333,0,1.0,CA,3,1.0,False,MWC-2510,!,60.71,1.0,2,우리카드_2,한태준,0,0.061371902431942384
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,16,11,11,16,Dig,!,1.0,MWC-2502,,,None,5,3,0,3,1,2.0,Sideout,6,5.0,0,0.5714285714285714,0,1.0,LH,4,3.0,False,MWC-2599,#,45.2,1.0,2,우리카드_2,한태준,0,0.007859828970567239
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,16,12,12,16,Dig,+,2.0,MWC-2502,,,None,4,3,0,1,-1,2.0,Breakpoint,5,5.0,0,0.6470588235294118,0,1.0,XC,2,2.0,False,MWC-2520,!,52.13,1.0,2,우리카드_2,한태준,0,0.0072170296563146144
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,16,12,12,16,Dig,!,1.0,MWC-2502,,,None,4,3,0,3,-1,3.0,Breakpoint,5,5.0,0,0.625,0,1.0,LH,4,2.0,False,MWC-2599,/,45.2,1.0,2,우리카드_2,한태준,0,0.005396005773902938
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,17,13,13,17,Reception,-,0.0,MWC-2502,,,None,4,3,0,2,1,1.0,Sideout,5,4.0,0,0.5555555555555556,1,2.0,LC,4,2.0,False,MWC-2599,-,45.2,1.0,2,우리카드_2,한태준,0,0.0009501204557995756
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,19,16,16,19,Reception,!,1.0,MWC-2502,KA,A Quick,Middle,3,3,0,3,1,1.0,Sideout,4,3.0,1,0.5,1,3.0,LC,4,1.0,False,MWC-2599,#,45.2,0.0,2,우리카드_2,한태준,0,0.0006897374403659649
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,23,18,18,23,Reception,#,3.0,MWC-2502,KB,B Quick,Middle,5,4,0,1,1,1.0,Sideout,2,1.0,1,0.2857142857142857,1,1.0,CB,4,1.0,False,MWC-2510,#,60.71,0.0,2,우리카드_2,한태준,0,0.04298071451029871
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,2,우리카드,23,20,20,23,Reception,-,0.0,MWC-2502,,,None,3,4,0,1,-2,1.0,Sideout,1,6.0,0,0.5625,1,1.0,LH,4,2.0,False,MWC-2522,-,52.41,1.0,2,우리카드_2,한태준,0,0.002058166161327819
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,3,0,0,3,Freeball,+,2.0,MWC-2502,,,None,3,1,0,3,2,3.0,Breakpoint,1,4.0,0,0.3333333333333333,0,1.0,CA,3,2.0,False,MWC-2510,#,60.71,1.0,2,우리카드_2,한태준,0,0.024570809594502755
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,4,2,2,4,Reception,-,0.0,MWC-2502,,,None,2,1,0,1,1,1.0,Sideout,1,3.0,0,0.5294117647058824,0,1.0,LH,4,2.0,False,MWC-2522,#,52.41,1.0,2,우리카드_2,한태준,0,0.04688283825301909
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,5,3,3,5,Reception,#,3.0,MWC-2502,KB,B Quick,Middle,2,1,0,1,1,1.0,Sideout,6,2.0,0,0.4,1,1.0,CB,4,0.0,False,MWC-2510,#,60.71,1.0,2,우리카드_2,한태준,0,0.09672007090071538
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,7,4,4,7,Reception,+,2.0,MWC-2502,KA,A Quick,Middle,3,1,0,1,1,1.0,Sideout,5,1.0,0,0.6111111111111112,0,1.0,XC,2,1.0,False,MWC-2520,-,52.13,1.0,2,우리카드_2,한태준,0,0.009718218030739955
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,9,6,6,9,Reception,-,0.0,MWC-2502,KA,A Quick,Middle,3,2,0,3,-2,1.0,Sideout,4,6.0,1,0.3333333333333333,0,1.0,CA,3,1.0,False,MWC-2501,!,52.31,0.0,2,우리카드_2,한태준,0,0.27654247120275943
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,10,7,7,10,Reception,-,0.0,MWC-2502,,,None,3,2,0,3,1,1.0,Sideout,4,6.0,1,0.5454545454545454,0,1.0,LC,4,2.0,False,MWC-2599,+,45.2,0.0,2,우리카드_2,한태준,0,0.000634048145429296
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,10,7,7,10,Freeball,+,2.0,MWC-2502,,,None,3,2,0,3,1,2.0,Sideout,4,6.0,1,0.55,0,1.0,P9,9,2.0,False,MWC-2520,#,52.13,0.0,2,우리카드_2,한태준,0,0.0004982319153096415
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,11,8,8,11,Reception,#,3.0,MWC-2502,KA,A Quick,Middle,3,2,0,1,1,1.0,Sideout,3,5.0,1,0.5555555555555556,0,1.0,LC,4,1.0,False,MWC-2522,#,52.41,0.0,2,우리카드_2,한태준,0,0.17475547432228658
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,12,9,9,12,Reception,-,0.0,MWC-2502,,,None,3,2,0,1,1,1.0,Sideout,2,4.0,1,0.5789473684210527,1,2.0,LH,4,3.0,False,MWC-2522,#,52.41,0.0,2,우리카드_2,한태준,0,0.0013938003825886922
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,12,10,10,12,Freeball,+,2.0,MWC-2502,,,None,2,2,0,1,-1,1.0,Breakpoint,1,4.0,0,0.5,0,1.0,P8,8,1.0,False,MWC-2599,/,45.2,1.0,2,우리카드_2,한태준,0,1.0191476388145764
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,13,11,11,13,Reception,-,0.0,MWC-2502,KA,A Quick,Middle,2,2,0,2,1,1.0,Sideout,1,3.0,0,0.6,0,1.0,LC,4,2.0,False,MWC-2522,!,52.41,1.0,2,우리카드_2,한태준,0,0.19358818102700187
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,13,11,11,13,Dig,!,1.0,MWC-2502,,,None,2,2,0,3,1,2.0,Sideout,1,3.0,0,0.5714285714285714,1,2.0,LC,4,2.0,False,MWC-2522,!,52.41,1.0,2,우리카드_2,한태준,0,0.006136362629722726
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,13,11,11,13,Dig,!,1.0,MWC-2502,,,None,2,2,0,3,1,3.0,Sideout,1,3.0,0,0.5714285714285714,0,1.0,XC,2,2.0,False,MWC-2520,#,52.13,1.0,2,우리카드_2,한태준,0,0.013292632653225932
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,13,13,13,13,Reception,-,0.0,MWC-2502,,,None,0,2,0,1,-2,1.0,Sideout,6,2.0,0,0.46153846153846156,0,1.0,LH,4,3.0,False,MWC-2599,!,45.2,1.0,2,우리카드_2,한태준,0,0.005880668022468322
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,13,13,13,13,Dig,#,3.0,MWC-2502,,,None,0,2,0,3,-2,3.0,Sideout,6,2.0,0,0.42857142857142855,1,2.0,LH,4,3.0,False,MWC-2599,-,45.2,1.0,2,우리카드_2,한태준,0,0.0032211146709012445
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,14,13,13,14,Reception,-,0.0,MWC-2502,,,None,1,2,0,3,1,1.0,Sideout,6,2.0,0,0.4,1,3.0,LH,4,3.0,False,MWC-2599,#,45.2,1.0,2,우리카드_2,한태준,0,0.0005775823118093726
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,15,16,16,15,Reception,#,3.0,MWC-2502,KA,A Quick,Middle,-1,3,0,1,-2,1.0,Sideout,4,6.0,1,0.4375,1,4.0,LC,4,2.0,False,MWC-2599,/,45.2,0.0,2,우리카드_2,한태준,0,0.007508853419743255
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,16,16,16,16,Reception,-,0.0,MWC-2502,,,None,0,3,0,2,1,1.0,Sideout,4,6.0,1,0.5909090909090909,0,1.0,PR,9,2.0,False,MWC-2520,#,52.13,0.0,2,우리카드_2,한태준,0,0.00028075990318450234
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,16,18,18,16,Reception,#,3.0,MWC-2502,KB,B Quick,Middle,-2,3,0,1,-2,1.0,Sideout,3,5.0,1,0.6086956521739131,1,2.0,P9,9,2.0,False,MWC-2520,=,52.13,0.0,2,우리카드_2,한태준,0,0.000541175742771264
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,17,18,18,17,Reception,-,0.0,MWC-2502,,,None,-1,3,0,2,1,1.0,Sideout,3,5.0,1,0.5833333333333334,1,3.0,PR,9,2.0,False,MWC-2520,#,52.13,0.0,2,우리카드_2,한태준,0,0.000447244764781829
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,18,21,21,18,Reception,-,0.0,MWC-2502,,,None,-3,4,0,1,-2,1.0,Sideout,1,3.0,0,42.71,0,1.0,LC,4,2.0,False,MWC-2511,-,42.71,1.0,2,우리카드_2,한태준,0,0.0034128836993746405
45492d0e-04cd-447d-9584-17892f15ce91,&[20251020_1R_M01] 한국전력 vs 우리카드_건희(수현 완).dvw,3,우리카드,19,21,21,19,Reception,-,0.0,MWC-2502,,,None,-2,4,1,3,1,1.0,Sideout,1,3.0,0,0.6,0,1.0,XC,2,2.0,False,MWC-2520,#,52.13,1.0,2,우리카드_2,한태준,0,0.0054528840785203585
